"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Sleep","child_short_sleep","2017/18","2019/20","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,"0.306","0.006","0.889","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Sleep","child_short_sleep","2017/18","2019/20","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.238","0.203","0.276"," 30,000"," 21,000"," 39,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.166","0.137","0.198","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.096","0.057","0.151","  3,000","  1,000","  5,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.171","0.116","0.238","  1,000","  1,000","  2,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.109","0.083","0.140","  6,000","  3,000","  8,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.206","0.139","0.287","  3,000","  2,000","  4,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.149","0.110","0.194","  5,000","  3,000","  7,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.140","0.098","0.190","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.181","0.156","0.208"," 42,000"," 34,000"," 49,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.184","0.137","0.238","  3,000","  1,000","  5,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.137","0.119","0.157"," 24,000"," 19,000"," 29,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.158","0.129","0.191"," 15,000"," 10,000"," 20,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.170","0.121","0.229","  6,000","  3,000"," 10,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.125","0.050","0.246","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Sleep","child_short_sleep","2017/18","2019/20","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.134","0.107","0.165"," 12,000","  8,000"," 15,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Sleep","child_short_sleep","2018/19","2020/21","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.239","0.206","0.276"," 29,000"," 20,000"," 39,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.153","0.112","0.201","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.125","0.081","0.183","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.203","0.132","0.291","  2,000","      0","  3,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.129","0.097","0.167","  7,000","  4,000"," 10,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.171","0.101","0.263","  2,000","  1,000","  3,000",NA,NA,NA,"None"
