"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Physical activity","trans_to_skool","2011/12","2013/14","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.453","0.432","0.474","270,000","258,000","282,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.434","0.412","0.456","261,000","248,000","274,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.438","0.417","0.458","266,000","254,000","279,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.438","0.420","0.456","270,000","259,000","281,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2015/16","2017/18","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.445","0.428","0.462","279,000","269,000","290,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2016/17","2018/19","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.438","0.420","0.456","279,000","268,000","290,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2017/18","2019/20","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.431","0.411","0.451","279,000","266,000","292,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2018/19","2020/21","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.431","0.411","0.450","282,000","270,000","294,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2019/20","2021/22","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.430","0.408","0.452","284,000","269,000","298,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2020/21","2022/23","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.419","0.398","0.440","277,000","264,000","291,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.404","0.384","0.425","269,000","256,000","282,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.440","0.405","0.476"," 96,000"," 80,000","113,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.446","0.407","0.486"," 57,000"," 45,000"," 69,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.459","0.419","0.498"," 59,000"," 49,000"," 68,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.475","0.430","0.520"," 58,000"," 46,000"," 70,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.409","0.373","0.447"," 89,000"," 73,000","105,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.437","0.394","0.480"," 57,000"," 44,000"," 70,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.440","0.406","0.474"," 56,000"," 47,000"," 66,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.469","0.417","0.522"," 59,000"," 46,000"," 72,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.412","0.378","0.448"," 90,000"," 76,000","104,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.445","0.400","0.489"," 58,000"," 46,000"," 71,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.445","0.407","0.483"," 57,000"," 48,000"," 65,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.465","0.420","0.512"," 61,000"," 50,000"," 72,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.407","0.375","0.440"," 91,000"," 80,000","103,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.424","0.387","0.461"," 56,000"," 46,000"," 66,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.465","0.424","0.506"," 55,000"," 46,000"," 64,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.478","0.434","0.523"," 68,000"," 58,000"," 78,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2015/16","2017/18","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.419","0.389","0.450"," 96,000"," 84,000","107,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2015/16","2017/18","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.400","0.368","0.432"," 54,000"," 46,000"," 62,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2015/16","2017/18","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.489","0.457","0.521"," 59,000"," 51,000"," 68,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2015/16","2017/18","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.492","0.452","0.532"," 71,000"," 60,000"," 81,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2016/17","2018/19","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.429","0.398","0.460","102,000"," 91,000","113,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2016/17","2018/19","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.388","0.351","0.426"," 53,000"," 45,000"," 61,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2016/17","2018/19","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.475","0.437","0.512"," 59,000"," 51,000"," 66,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2016/17","2018/19","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.469","0.433","0.506"," 66,000"," 58,000"," 74,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2017/18","2019/20","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.415","0.379","0.451"," 98,000"," 85,000","111,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2017/18","2019/20","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.377","0.336","0.420"," 54,000"," 45,000"," 63,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2017/18","2019/20","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.452","0.403","0.501"," 56,000"," 48,000"," 64,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2017/18","2019/20","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.494","0.456","0.533"," 71,000"," 62,000"," 80,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2018/19","2020/21","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.409","0.374","0.445","101,000"," 89,000","114,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2018/19","2020/21","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.390","0.347","0.434"," 57,000"," 48,000"," 66,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2018/19","2020/21","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.454","0.404","0.505"," 56,000"," 47,000"," 64,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2018/19","2020/21","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.491","0.447","0.536"," 68,000"," 58,000"," 78,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2019/20","2021/22","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.398","0.361","0.437"," 96,000"," 82,000","109,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2019/20","2021/22","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.386","0.338","0.437"," 57,000"," 47,000"," 67,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2019/20","2021/22","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.471","0.415","0.527"," 59,000"," 48,000"," 69,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2019/20","2021/22","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.489","0.439","0.540"," 72,000"," 60,000"," 84,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2020/21","2022/23","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.383","0.350","0.416"," 94,000"," 82,000","107,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2020/21","2022/23","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.382","0.339","0.426"," 55,000"," 45,000"," 64,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2020/21","2022/23","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.475","0.421","0.529"," 59,000"," 49,000"," 70,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2020/21","2022/23","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.466","0.413","0.520"," 68,000"," 57,000"," 80,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.379","0.345","0.414"," 93,000"," 80,000","106,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.346","0.302","0.392"," 49,000"," 41,000"," 57,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.444","0.394","0.496"," 58,000"," 48,000"," 67,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.466","0.413","0.519"," 69,000"," 59,000"," 80,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,"0.587","0.328","0.815","  1,000","      0","  3,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.495","0.443","0.546"," 35,000"," 22,000"," 48,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.467","0.389","0.545","  3,000","  2,000","  5,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.538","0.461","0.613","  8,000","  5,000"," 12,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.305","0.227","0.391","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.454","0.375","0.535"," 16,000","  9,000"," 23,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.417","0.310","0.529","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.386","0.293","0.486"," 12,000","  7,000"," 17,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.505","0.401","0.609"," 11,000","  6,000"," 16,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.413","0.368","0.460"," 61,000"," 46,000"," 76,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.359","0.275","0.448","  4,000","  2,000","  5,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.466","0.415","0.517"," 49,000"," 37,000"," 62,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.438","0.362","0.516"," 20,000"," 12,000"," 27,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.440","0.377","0.505"," 10,000","  6,000"," 14,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.342","0.175","0.544","  2,000","  1,000","  4,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2011/12","2013/14","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.527","0.492","0.562"," 30,000"," 21,000"," 40,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,"0.462","0.237","0.699","  2,000","      0","  3,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.456","0.386","0.529"," 32,000"," 20,000"," 44,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.374","0.312","0.441","  3,000","  1,000","  4,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.519","0.450","0.587","  9,000","  5,000"," 12,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.269","0.173","0.384","  1,000","  1,000","  2,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.477","0.387","0.567"," 19,000"," 11,000"," 28,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.485","0.360","0.611","  5,000","  2,000","  7,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.396","0.321","0.476"," 11,000","  7,000"," 16,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.437","0.345","0.532","  9,000","  5,000"," 12,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.387","0.343","0.432"," 57,000"," 43,000"," 71,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.397","0.315","0.484","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.462","0.403","0.521"," 50,000"," 38,000"," 63,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.428","0.357","0.501"," 18,000"," 11,000"," 25,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.413","0.339","0.490","  9,000","  6,000"," 13,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.361","0.172","0.588","  2,000","  1,000","  4,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2012/13","2014/15","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.477","0.424","0.530"," 30,000"," 20,000"," 39,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,"0.242","0.085","0.476","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.450","0.393","0.507"," 33,000"," 24,000"," 43,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.417","0.338","0.499","  3,000","  1,000","  4,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.577","0.505","0.647"," 11,000","  6,000"," 15,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.272","0.185","0.374","  2,000","  1,000","  2,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.495","0.404","0.587"," 20,000"," 12,000"," 28,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.464","0.360","0.570","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.435","0.335","0.539"," 12,000","  8,000"," 16,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.444","0.371","0.519","  8,000","  5,000"," 11,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.395","0.349","0.442"," 57,000"," 44,000"," 70,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.363","0.270","0.465","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.447","0.396","0.499"," 51,000"," 40,000"," 62,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.421","0.364","0.479"," 21,000"," 14,000"," 28,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.405","0.339","0.474","  9,000","  6,000"," 12,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.614","0.347","0.838","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2013/14","2015/16","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.476","0.421","0.530"," 30,000"," 23,000"," 37,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,"0.147","0.026","0.396","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.435","0.383","0.487"," 38,000"," 28,000"," 48,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.348","0.281","0.420","  3,000","  1,000","  4,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.551","0.469","0.631"," 12,000","  7,000"," 17,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.299","0.182","0.440","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.456","0.360","0.555"," 17,000"," 10,000"," 24,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.446","0.377","0.516","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.477","0.397","0.559"," 10,000","  6,000"," 14,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.396","0.334","0.461","  7,000","  4,000"," 10,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.392","0.348","0.438"," 54,000"," 43,000"," 65,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.335","0.237","0.445","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.465","0.414","0.516"," 56,000"," 46,000"," 66,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.432","0.380","0.484"," 23,000"," 17,000"," 30,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.402","0.337","0.470","  9,000","  6,000"," 13,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.643","0.392","0.847","  2,000","      0","  3,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2014/15","2016/17","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.504","0.433","0.574"," 30,000"," 23,000"," 37,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2015/16","2017/18","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Physical activity","trans_to_skool","2015/16","2017/18","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.436","0.386","0.487"," 40,000"," 27,000"," 52,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2015/16","2017/18","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.372","0.287","0.464","  3,000","  1,000","  5,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2015/16","2017/18","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.567","0.474","0.657"," 13,000","  7,000"," 19,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2015/16","2017/18","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.343","0.227","0.475","  2,000","  1,000","  4,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2015/16","2017/18","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.409","0.340","0.480"," 13,000","  8,000"," 18,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2015/16","2017/18","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.478","0.410","0.546","  5,000","  3,000","  7,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2015/16","2017/18","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.470","0.397","0.543"," 10,000","  6,000"," 15,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2015/16","2017/18","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.453","0.362","0.546","  8,000","  4,000"," 13,000",NA,NA,NA,"None"
"Physical activity","trans_to_skool","2015/16","2017/18","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.411","0.373","0.450"," 56,000"," 46,000"," 66,000",NA,NA,NA,"None"
