"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","European/Other","All","All",TRUE,"0.519","0.440"," 0.598",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","All","All","European/Other","All","All",TRUE,"0.485","0.303"," 0.671",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","European/Other","All","All",TRUE,"0.522","0.485"," 0.559",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","European/Other","All","All",TRUE,"0.557","0.521"," 0.592",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","European/Other","All","All",TRUE,"0.487","0.228"," 0.752",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.488","0.404"," 0.573",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.495","0.448"," 0.542",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.480","0.441"," 0.520",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.464","0.419"," 0.510",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.421","0.391"," 0.452",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.569","0.483"," 0.653",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.526","0.463"," 0.587",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.486","0.432"," 0.540",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.512","0.481"," 0.542",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.527","0.490"," 0.563",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.520","0.457"," 0.583",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.528","0.460"," 0.595",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.562","0.516"," 0.606",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.515","0.483"," 0.547",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.545","0.502"," 0.587",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.526","0.467"," 0.584",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.484","0.428"," 0.541",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.464","0.408"," 0.521",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.490","0.437"," 0.542",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.463","0.409"," 0.519",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.491","0.406"," 0.576",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.502","0.459"," 0.545",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.476","0.432"," 0.519",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.470","0.415"," 0.525",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.412","0.376"," 0.449",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.597","0.499"," 0.689",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.602","0.522"," 0.679",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.494","0.393"," 0.596",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.506","0.460"," 0.552",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.523","0.439"," 0.607",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.521","0.462"," 0.579",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.492","0.415"," 0.569",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.463","0.381"," 0.546",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.513","0.438"," 0.588",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.446","0.336"," 0.559",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.622","0.187"," 0.942",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.270","0.107"," 0.497",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.544","0.356"," 0.724",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.500","0.170"," 0.831",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.492","0.402"," 0.582",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.544","0.193"," 0.864",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.560","0.444"," 0.672",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.493","0.310"," 0.677",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.471","0.360"," 0.584",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.452","0.345"," 0.561",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.510","0.303"," 0.714",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.517","0.375"," 0.657",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.554","0.442"," 0.662",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.546","0.496"," 0.595",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.578","0.509"," 0.644",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.340","0.130"," 0.609",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.529","0.152"," 0.883",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.558","0.452"," 0.660",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.603","0.524"," 0.679",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.667","0.419"," 0.861",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.564","0.379"," 0.737",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.500","0.063"," 0.937",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.615","0.312"," 0.864",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.492","0.340"," 0.645",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.536","0.319"," 0.743",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.498","0.385"," 0.610",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.402","0.362"," 0.444",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.443","0.367"," 0.521",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.572","0.301"," 0.814",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.474","0.210"," 0.749",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.430","0.276"," 0.595",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.404","0.265"," 0.555",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.563","0.204"," 0.878",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.248","0.077"," 0.506",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.362","0.217"," 0.528",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.539","0.187"," 0.863",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.435","0.274"," 0.606",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.442","0.222"," 0.681",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.449","0.267"," 0.641",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.482","0.366"," 0.599",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.486","0.370"," 0.604",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.538","0.412"," 0.661",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.575","0.312"," 0.810",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.704","0.193"," 0.983",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.339","0.120"," 0.624",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.499","0.351"," 0.647",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.485","0.272"," 0.702",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.563","0.337"," 0.770",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.425","0.264"," 0.598",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.467","0.399"," 0.536",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.501","0.449"," 0.553",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.545","0.498"," 0.592",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.515","0.436"," 0.593",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.528","0.437"," 0.618",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.574","0.509"," 0.637",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.497","0.440"," 0.554",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.526","0.474"," 0.579",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.329","0.173"," 0.518",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.601","0.453"," 0.736",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.429","0.140"," 0.759",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.670","0.144"," 0.982",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","Non-disabled",TRUE,"0.472","0.451"," 0.492",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","Disabled",TRUE,"0.511","0.413"," 0.608",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","Non-disabled",TRUE,"0.525","0.503"," 0.547",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","Disabled",TRUE,"0.458","0.380"," 0.538",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","Non-disabled",TRUE,"0.544","0.520"," 0.568",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","Disabled",TRUE,"0.486","0.409"," 0.563",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","Non-disabled",TRUE,"0.498","0.470"," 0.526",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","Disabled",TRUE,"0.468","0.381"," 0.558",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","Non-disabled",TRUE,"0.474","0.453"," 0.495",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","Disabled",TRUE,"0.529","0.409"," 0.647",NA,NA,NA,NA,NA,NA,"None"
