"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.543","0.484"," 0.602",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.548","0.500"," 0.597",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.549","0.504"," 0.594",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.573","0.521"," 0.625",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.529","0.482"," 0.576",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.478","0.428"," 0.528",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.423","0.370"," 0.477",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.482","0.405"," 0.561",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.549","0.464"," 0.632",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.550","0.492"," 0.607",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.546","0.490"," 0.600",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.527","0.476"," 0.578",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.437","0.394"," 0.481",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.365","0.318"," 0.415",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.522","0.458"," 0.585",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.542","0.497"," 0.586",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.536","0.489"," 0.582",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.494","0.446"," 0.542",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.494","0.442"," 0.545",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.454","0.397"," 0.512",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.409","0.337"," 0.484",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.592","0.497"," 0.683",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.564","0.487"," 0.639",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.537","0.462"," 0.610",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.547","0.459"," 0.632",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.456","0.398"," 0.516",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.505","0.417"," 0.592",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.431","0.366"," 0.499",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Canterbury Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.530","0.405"," 0.652",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Canterbury Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.566","0.429"," 0.695",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Canterbury Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.548","0.475"," 0.620",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Canterbury Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.557","0.471"," 0.640",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Canterbury Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.552","0.481"," 0.621",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Canterbury Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.456","0.395"," 0.519",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Canterbury Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.357","0.282"," 0.437",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Gisborne Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.275","0.121"," 0.481",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Gisborne Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.597","0.429"," 0.749",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Gisborne Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.530","0.346"," 0.708",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Gisborne Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.471","0.388"," 0.555",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Gisborne Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.579","0.443"," 0.707",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Gisborne Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.465","0.321"," 0.614",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Gisborne Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.348","0.209"," 0.510",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.445","0.309"," 0.588",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.530","0.422"," 0.635",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.562","0.457"," 0.663",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.489","0.381"," 0.598",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.466","0.366"," 0.568",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.483","0.381"," 0.586",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.384","0.264"," 0.515",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.559","0.432"," 0.679",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.537","0.444"," 0.628",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.544","0.447"," 0.639",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.611","0.519"," 0.698",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.517","0.431"," 0.601",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.471","0.349"," 0.596",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.382","0.307"," 0.462",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Marlborough Region","All","All","15-24","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Marlborough Region","All","All","25-34","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Marlborough Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.633","0.457"," 0.786",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Marlborough Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.333","0.126"," 0.602",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Marlborough Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.496","0.255"," 0.737",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Marlborough Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.364","0.167"," 0.601",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Marlborough Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.395","0.252"," 0.554",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Nelson Region","All","All","15-24","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Nelson Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.490","0.309"," 0.674",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Nelson Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.516","0.237"," 0.788",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Nelson Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.623","0.475"," 0.756",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Nelson Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.428","0.304"," 0.560",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Nelson Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.428","0.245"," 0.627",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Nelson Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.361","0.202"," 0.545",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Northland Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.505","0.289"," 0.719",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Northland Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.505","0.362"," 0.648",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Northland Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.589","0.480"," 0.693",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Northland Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.528","0.398"," 0.655",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Northland Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.391","0.274"," 0.518",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Northland Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.415","0.321"," 0.514",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Northland Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.456","0.304"," 0.613",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Otago Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.444","0.313"," 0.581",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Otago Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.588","0.483"," 0.688",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Otago Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.512","0.320"," 0.702",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Otago Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.458","0.345"," 0.574",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Otago Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.493","0.394"," 0.593",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Otago Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.412","0.301"," 0.530",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Otago Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.491","0.383"," 0.600",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Southland Region","All","All","15-24","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Southland Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.477","0.356"," 0.600",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Southland Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.619","0.449"," 0.770",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Southland Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.569","0.394"," 0.732",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Southland Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.495","0.356"," 0.634",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Southland Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.414","0.301"," 0.535",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Southland Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.275","0.086"," 0.551",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Taranaki Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.502","0.338"," 0.665",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Taranaki Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.431","0.277"," 0.596",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Taranaki Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.556","0.385"," 0.718",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Taranaki Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.541","0.434"," 0.646",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Taranaki Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.570","0.464"," 0.671",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Taranaki Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.484","0.377"," 0.592",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Taranaki Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.450","0.326"," 0.579",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Tasman Region","All","All","15-24","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Tasman Region","All","All","25-34","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Tasman Region","All","All","35-44","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Tasman Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.587","0.318"," 0.822",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Tasman Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.520","0.276"," 0.758",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Tasman Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.356","0.204"," 0.534",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Tasman Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.249","0.130"," 0.405",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Waikato Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.556","0.456"," 0.653",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Waikato Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.516","0.464"," 0.568",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Waikato Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.488","0.418"," 0.557",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Waikato Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.509","0.447"," 0.569",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Waikato Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.443","0.357"," 0.531",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Waikato Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.440","0.369"," 0.513",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Waikato Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.447","0.345"," 0.553",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Wellington Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.566","0.484"," 0.645",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Wellington Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.549","0.485"," 0.612",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Wellington Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.555","0.493"," 0.616",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Wellington Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.583","0.502"," 0.660",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Wellington Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.549","0.484"," 0.613",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Wellington Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.476","0.406"," 0.546",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Wellington Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.448","0.371"," 0.527",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","West Coast Region","All","All","15-24","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","West Coast Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.460","0.096"," 0.861",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","West Coast Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.531","0.369"," 0.687",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","West Coast Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.601","0.392"," 0.787",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","West Coast Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.529","0.397"," 0.658",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","West Coast Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.525","0.333"," 0.712",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","West Coast Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.469","0.311"," 0.631",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","Māori","All","All","All","All","All",TRUE,"0.493","0.442"," 0.544",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","Māori","All","All","All","All","All",TRUE,"0.514","0.479"," 0.550",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","Māori","All","All","All","All","All",TRUE,"0.501","0.453"," 0.548",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","Māori","All","All","All","All","All",TRUE,"0.490","0.428"," 0.551",NA,NA,NA,NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","Māori","All","All","All","All","All",TRUE,"0.493","0.435"," 0.551",NA,NA,NA,NA,NA,NA,"None"
