"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.455","0.445"," 0.466",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.450","0.432"," 0.468",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.431","0.412"," 0.451",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.459","0.434"," 0.484",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.479","0.455"," 0.503",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.448","0.429"," 0.466",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","All",TRUE,"0.441","0.400"," 0.483",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","All",TRUE,"0.478","0.443"," 0.513",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All","All",TRUE,"0.496","0.389"," 0.604",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All","All",TRUE,"0.417","0.353"," 0.482",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All","All",TRUE,"0.464","0.426"," 0.502",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All","All",TRUE,"0.474","0.337"," 0.614",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","All","All",TRUE,"0.461","0.401"," 0.522",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.466","0.400"," 0.533",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","All","All",TRUE,"0.466","0.416"," 0.516",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.445","0.361"," 0.531",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All","All",TRUE,"0.428","0.383"," 0.475",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","All","All","All","All","All",TRUE,"0.576","0.459"," 0.687",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","All","All",TRUE,"0.423","0.398"," 0.448",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","All","All",TRUE,"0.465","0.431"," 0.500",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","All","All",TRUE,"0.599","0.521"," 0.674",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","Male","All","All","All","All","All","All","All",TRUE,"0.424","0.407"," 0.440",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","Female","All","All","All","All","All","All","All",TRUE,"0.487","0.473"," 0.501",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.446","0.417"," 0.475",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.414","0.392"," 0.436",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.441","0.419"," 0.462",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.454","0.428"," 0.480",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.459","0.437"," 0.480",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.565","0.543"," 0.588",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.597","0.573"," 0.619",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","All","Māori","All","All","All","All","All",TRUE,"0.446","0.424"," 0.469",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","All","All","Pacific","All","All","All","All",TRUE,"0.465","0.427"," 0.504",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","All","All","All","Asian","All","All","All",TRUE,"0.405","0.376"," 0.434",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","European/Other","All","All",TRUE,"0.474","0.460"," 0.488",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.506","0.474"," 0.538",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.487","0.458"," 0.515",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.461","0.440"," 0.482",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.419","0.397"," 0.441",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.407","0.385"," 0.429",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","All","Non-disabled",TRUE,"0.461","0.449"," 0.472",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","All","Disabled",TRUE,"0.383","0.346"," 0.422",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","Male","All","All","All","All","All","All","All",TRUE,"0.414","0.390"," 0.440",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","Female","All","All","All","All","All","All","All",TRUE,"0.481","0.457"," 0.505",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","Male","All","All","All","All","All","All","All",TRUE,"0.383","0.357"," 0.409",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","Female","All","All","All","All","All","All","All",TRUE,"0.479","0.451"," 0.507",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","Male","All","All","All","All","All","All","All",TRUE,"0.437","0.403"," 0.472",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","Female","All","All","All","All","All","All","All",TRUE,"0.483","0.451"," 0.516",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","Male","All","All","All","All","All","All","All",TRUE,"0.454","0.417"," 0.491",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","Female","All","All","All","All","All","All","All",TRUE,"0.508","0.472"," 0.545",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Auckland Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.414","0.388"," 0.440",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Auckland Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.478","0.452"," 0.504",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.400","0.346"," 0.456",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.478","0.426"," 0.530",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Canterbury Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.447","0.394"," 0.501",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Canterbury Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.513","0.459"," 0.566",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Gisborne Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.428","0.314"," 0.548",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Gisborne Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.535","0.390"," 0.676",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.393","0.321"," 0.469",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.443","0.360"," 0.528",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.453","0.388"," 0.519",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.473","0.435"," 0.511",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Marlborough Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.533","0.317"," 0.741",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Marlborough Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.418","0.282"," 0.564",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Nelson Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.485","0.355"," 0.616",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Nelson Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.478","0.396"," 0.561",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Northland Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.399","0.324"," 0.477",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Northland Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.508","0.408"," 0.607",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Otago Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.450","0.346"," 0.558",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Otago Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.477","0.400"," 0.556",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Southland Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.396","0.299"," 0.500",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Southland Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.502","0.363"," 0.641",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Taranaki Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.331","0.246"," 0.426",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Taranaki Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.502","0.434"," 0.569",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Tasman Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.562","0.417"," 0.700",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Tasman Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.594","0.455"," 0.723",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Waikato Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.382","0.346"," 0.420",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Waikato Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.465","0.419"," 0.510",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Wellington Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.444","0.395"," 0.494",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Wellington Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.492","0.449"," 0.535",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","West Coast Region","All","Male","All","All","All","All","All","All","All",TRUE,"0.496","0.220"," 0.774",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","West Coast Region","All","Female","All","All","All","All","All","All","All",TRUE,"0.636","0.433"," 0.808",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.475","0.421"," 0.529",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.398","0.362"," 0.436",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.410","0.371"," 0.450",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.425","0.380"," 0.470",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.468","0.426"," 0.510",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.546","0.494"," 0.598",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.637","0.591"," 0.682",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.433","0.377"," 0.490",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.411","0.371"," 0.451",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.399","0.353"," 0.447",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.415","0.365"," 0.467",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.426","0.387"," 0.465",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.557","0.512"," 0.601",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.537","0.488"," 0.585",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.400","0.333"," 0.470",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.411","0.357"," 0.466",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.490","0.448"," 0.533",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.516","0.466"," 0.567",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.435","0.394"," 0.477",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.540","0.488"," 0.591",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.592","0.535"," 0.647",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.449","0.382"," 0.518",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.444","0.394"," 0.494",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.478","0.430"," 0.525",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.471","0.412"," 0.531",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.486","0.434"," 0.539",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.609","0.564"," 0.653",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.619","0.569"," 0.667",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Auckland Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.474","0.418"," 0.530",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Auckland Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.391","0.354"," 0.429",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Auckland Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.407","0.365"," 0.450",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Auckland Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.425","0.378"," 0.473",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Auckland Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.460","0.414"," 0.507",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Auckland Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.561","0.502"," 0.618",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Auckland Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.639","0.586"," 0.689",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.465","0.361"," 0.571",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.447","0.381"," 0.514",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.333","0.272"," 0.398",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.435","0.346"," 0.527",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.432","0.367"," 0.498",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.584","0.512"," 0.653",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.572","0.483"," 0.659",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Canterbury Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.423","0.340"," 0.509",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Canterbury Region","All","All","25-34","All","All","All","All","All","All",TRUE,"0.441","0.375"," 0.510",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Canterbury Region","All","All","35-44","All","All","All","All","All","All",TRUE,"0.489","0.420"," 0.559",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Canterbury Region","All","All","45-54","All","All","All","All","All","All",TRUE,"0.463","0.373"," 0.555",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Canterbury Region","All","All","55-64","All","All","All","All","All","All",TRUE,"0.521","0.446"," 0.595",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Canterbury Region","All","All","65-74","All","All","All","All","All","All",TRUE,"0.623","0.558"," 0.685",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Canterbury Region","All","All","75+","All","All","All","All","All","All",TRUE,"0.607","0.539"," 0.672",NA,NA,NA,NA,NA,NA,"None"
"Nutrition","adults_two_plus_fruit","2021/22","2023/24","All","All","All","Gisborne Region","All","All","15-24","All","All","All","All","All","All",TRUE,"0.462","0.138"," 0.813",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
