"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.809","0.757"," 0.854","   51,000","   29,000","   73,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.843","0.794"," 0.884","   60,000","   36,000","   84,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.877","0.849"," 0.902","   96,000","   67,000","  126,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.811","0.771"," 0.846","   93,000","   67,000","  119,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Marlborough Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.789","0.637"," 0.898","   10,000","    3,000","   17,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Marlborough Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.827","0.631"," 0.945","   12,000","    4,000","   21,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Nelson Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.848","0.764"," 0.911","   24,000","   11,000","   38,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Nelson Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.857","0.782"," 0.913","   22,000","   10,000","   33,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Northland Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.839","0.777"," 0.890","   54,000","   34,000","   73,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Northland Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.806","0.757"," 0.848","   69,000","   41,000","   98,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Otago Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.848","0.790"," 0.895","   75,000","   45,000","  106,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Otago Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.867","0.830"," 0.898","   72,000","   44,000","  100,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Southland Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.795","0.644"," 0.903","   44,000","   23,000","   66,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Southland Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.866","0.792"," 0.922","   44,000","   22,000","   66,000",NA,NA,NA,"None"
