"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.138","0.134"," 0.143","  489,000","  472,000","  506,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.142","0.137"," 0.147","  510,000","  493,000","  527,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.145","0.140"," 0.151","  532,000","  514,000","  551,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.148","0.143"," 0.154","  557,000","  538,000","  577,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.148","0.143"," 0.154","  571,000","  550,000","  591,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.148","0.143"," 0.153","  580,000","  560,000","  600,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2017/18","2019/20","All","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.149","0.144"," 0.154","  596,000","  576,000","  616,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2018/19","2020/21","All","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.147","0.143"," 0.152","  600,000","  581,000","  618,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2019/20","2021/22","All","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.153","0.148"," 0.159","  633,000","  609,000","  657,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2020/21","2022/23","All","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.164","0.157"," 0.170","  681,000","  653,000","  709,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.175","0.168"," 0.183","  742,000","  710,000","  773,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.114","0.106"," 0.123","  141,000","  120,000","  163,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.155","0.145"," 0.167","  108,000","   89,000","  128,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.164","0.153"," 0.175","  120,000","  100,000","  140,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.138","0.126"," 0.150","  119,000","   99,000","  139,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.119","0.111"," 0.126","  153,000","  131,000","  175,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.165","0.154"," 0.176","  116,000","   95,000","  137,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.159","0.147"," 0.170","  116,000","   96,000","  135,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.145","0.136"," 0.155","  125,000","  104,000","  146,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.124","0.116"," 0.132","  161,000","  145,000","  178,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.166","0.155"," 0.178","  121,000","  104,000","  138,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.160","0.149"," 0.171","  120,000","  105,000","  134,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.148","0.137"," 0.159","  131,000","  115,000","  147,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.129","0.121"," 0.138","  168,000","  154,000","  181,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.166","0.155"," 0.178","  124,000","  110,000","  138,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.160","0.150"," 0.171","  122,000","  110,000","  134,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.151","0.140"," 0.162","  144,000","  132,000","  156,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.129","0.120"," 0.138","  167,000","  153,000","  180,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.164","0.153"," 0.175","  126,000","  112,000","  139,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.161","0.150"," 0.172","  128,000","  116,000","  139,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.152","0.140"," 0.165","  150,000","  137,000","  164,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.127","0.120"," 0.134","  169,000","  157,000","  182,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.165","0.154"," 0.176","  131,000","  117,000","  145,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.164","0.153"," 0.175","  135,000","  124,000","  146,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.149","0.136"," 0.163","  145,000","  131,000","  159,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2017/18","2019/20","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.129","0.121"," 0.137","  178,000","  163,000","  193,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2017/18","2019/20","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.170","0.158"," 0.181","  139,000","  123,000","  155,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2017/18","2019/20","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.163","0.153"," 0.173","  133,000","  122,000","  144,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2017/18","2019/20","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.148","0.135"," 0.163","  145,000","  131,000","  160,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2018/19","2020/21","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.126","0.118"," 0.135","  177,000","  161,000","  194,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2018/19","2020/21","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.163","0.153"," 0.173","  140,000","  123,000","  156,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2018/19","2020/21","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.164","0.153"," 0.176","  137,000","  123,000","  151,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2018/19","2020/21","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.149","0.136"," 0.164","  146,000","  129,000","  162,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2019/20","2021/22","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.129","0.118"," 0.141","  182,000","  163,000","  201,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2019/20","2021/22","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.172","0.159"," 0.184","  145,000","  126,000","  163,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2019/20","2021/22","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.174","0.162"," 0.187","  150,000","  131,000","  168,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2019/20","2021/22","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.155","0.139"," 0.171","  157,000","  137,000","  177,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2020/21","2022/23","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.140","0.127"," 0.154","  199,000","  179,000","  219,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2020/21","2022/23","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.168","0.155"," 0.182","  143,000","  124,000","  162,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2020/21","2022/23","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.189","0.175"," 0.204","  164,000","  145,000","  183,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2020/21","2022/23","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.170","0.153"," 0.188","  175,000","  152,000","  197,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.157","0.144"," 0.171","  231,000","  207,000","  255,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.177","0.161"," 0.194","  151,000","  131,000","  171,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.197","0.181"," 0.214","  172,000","  153,000","  190,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.182","0.165"," 0.200","  188,000","  165,000","  211,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.109","0.100"," 0.118","  119,000","   99,000","  140,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","All",FALSE,"0.151","0.134"," 0.169","   39,000","   27,000","   52,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","All",FALSE,"0.110","0.096"," 0.125","   53,000","   36,000","   69,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All","All",FALSE,"0.179","0.146"," 0.216","    5,000","    3,000","    8,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All","All",FALSE,"0.176","0.156"," 0.196","   25,000","   16,000","   34,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All","All",FALSE,"0.168","0.149"," 0.189","   36,000","   22,000","   49,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All","All",FALSE,"0.211","0.171"," 0.256","    7,000","    4,000","   11,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Nelson Region","All","All","All","All","All","All","All","All","All",FALSE,"0.182","0.125"," 0.250","    6,000","    3,000","   10,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Northland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.152","0.125"," 0.183","   22,000","   13,000","   31,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Otago Region","All","All","All","All","All","All","All","All","All",FALSE,"0.163","0.138"," 0.190","   27,000","   16,000","   39,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Southland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.184","0.149"," 0.223","   16,000","    9,000","   22,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All","All",FALSE,"0.175","0.151"," 0.200","   21,000","   12,000","   31,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Tasman Region","All","All","All","All","All","All","All","All","All",FALSE,"0.165","0.110"," 0.233","    5,000","    1,000","    9,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Waikato Region","All","All","All","All","All","All","All","All","All",FALSE,"0.147","0.129"," 0.167","   41,000","   28,000","   55,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","Wellington Region","All","All","All","All","All","All","All","All","All",FALSE,"0.159","0.144"," 0.176","   60,000","   44,000","   76,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2011/12","2013/14","All","All","All","West Coast Region","All","All","All","All","All","All","All","All","All",FALSE,"0.144","0.118"," 0.175","    5,000","    3,000","    7,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.114","0.105"," 0.122","  129,000","  107,000","  151,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","All",FALSE,"0.165","0.145"," 0.187","   48,000","   32,000","   64,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","All",FALSE,"0.127","0.117"," 0.138","   59,000","   41,000","   76,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All","All",FALSE,"0.211","0.170"," 0.256","    6,000","    3,000","    9,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All","All",FALSE,"0.168","0.150"," 0.187","   22,000","   15,000","   30,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All","All",FALSE,"0.167","0.150"," 0.184","   33,000","   22,000","   44,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All","All",FALSE,"0.201","0.163"," 0.244","    7,000","    3,000","   10,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Nelson Region","All","All","All","All","All","All","All","All","All",FALSE,"0.183","0.142"," 0.230","    6,000","    2,000","   10,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Northland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.158","0.136"," 0.182","   23,000","   14,000","   33,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Otago Region","All","All","All","All","All","All","All","All","All",FALSE,"0.148","0.123"," 0.175","   26,000","   16,000","   37,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Southland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.180","0.152"," 0.211","   16,000","   10,000","   23,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All","All",FALSE,"0.184","0.161"," 0.208","   22,000","   13,000","   31,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Tasman Region","All","All","All","All","All","All","All","All","All",FALSE,"0.160","0.117"," 0.211","    5,000","    2,000","    9,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Waikato Region","All","All","All","All","All","All","All","All","All",FALSE,"0.148","0.133"," 0.164","   39,000","   26,000","   52,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","Wellington Region","All","All","All","All","All","All","All","All","All",FALSE,"0.154","0.138"," 0.171","   63,000","   46,000","   80,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2012/13","2014/15","All","All","All","West Coast Region","All","All","All","All","All","All","All","All","All",FALSE,"0.170","0.121"," 0.230","    6,000","    3,000","    9,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.119","0.111"," 0.128","  135,000","  118,000","  152,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","All",FALSE,"0.170","0.149"," 0.193","   50,000","   36,000","   63,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","All",FALSE,"0.119","0.106"," 0.132","   57,000","   46,000","   68,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All","All",FALSE,"0.233","0.202"," 0.265","    7,000","    5,000","   10,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All","All",FALSE,"0.172","0.158"," 0.187","   23,000","   17,000","   29,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All","All",FALSE,"0.175","0.158"," 0.192","   34,000","   26,000","   42,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All","All",FALSE,"0.184","0.149"," 0.224","    7,000","    4,000","   10,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Nelson Region","All","All","All","All","All","All","All","All","All",FALSE,"0.220","0.182"," 0.262","    7,000","    3,000","   10,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Northland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.165","0.145"," 0.186","   25,000","   16,000","   34,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Otago Region","All","All","All","All","All","All","All","All","All",FALSE,"0.157","0.134"," 0.183","   29,000","   20,000","   37,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Southland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.226","0.182"," 0.276","   20,000","   14,000","   27,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All","All",FALSE,"0.182","0.162"," 0.204","   20,000","   13,000","   27,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Tasman Region","All","All","All","All","All","All","All","All","All",FALSE,"0.141","0.105"," 0.184","    6,000","    3,000","    9,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Waikato Region","All","All","All","All","All","All","All","All","All",FALSE,"0.142","0.127"," 0.158","   44,000","   33,000","   54,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","Wellington Region","All","All","All","All","All","All","All","All","All",FALSE,"0.151","0.135"," 0.168","   64,000","   51,000","   77,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2013/14","2015/16","All","All","All","West Coast Region","All","All","All","All","All","All","All","All","All",FALSE,"0.209","0.148"," 0.281","    6,000","    3,000","    9,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.125","0.116"," 0.135","  141,000","  126,000","  157,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","All",FALSE,"0.171","0.150"," 0.194","   46,000","   35,000","   58,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","All",FALSE,"0.120","0.108"," 0.134","   61,000","   52,000","   71,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All","All",FALSE,"0.221","0.198"," 0.246","    8,000","    5,000","   12,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All","All",FALSE,"0.163","0.147"," 0.181","   24,000","   17,000","   32,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All","All",FALSE,"0.182","0.164"," 0.201","   33,000","   25,000","   40,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All","All",FALSE,"0.210","0.170"," 0.254","   10,000","    5,000","   14,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Nelson Region","All","All","All","All","All","All","All","All","All",FALSE,"0.210","0.173"," 0.251","    8,000","    4,000","   12,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Northland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.175","0.159"," 0.193","   24,000","   15,000","   32,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Otago Region","All","All","All","All","All","All","All","All","All",FALSE,"0.157","0.138"," 0.178","   30,000","   21,000","   39,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Southland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.235","0.194"," 0.280","   22,000","   15,000","   29,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All","All",FALSE,"0.170","0.148"," 0.192","   18,000","   12,000","   23,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Tasman Region","All","All","All","All","All","All","All","All","All",FALSE,"0.141","0.113"," 0.174","    7,000","    3,000","   10,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Waikato Region","All","All","All","All","All","All","All","All","All",FALSE,"0.145","0.127"," 0.164","   52,000","   41,000","   64,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Wellington Region","All","All","All","All","All","All","All","All","All",FALSE,"0.153","0.137"," 0.170","   67,000","   55,000","   79,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","West Coast Region","All","All","All","All","All","All","All","All","All",FALSE,"0.225","0.157"," 0.306","    6,000","    3,000","    9,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.126","0.117"," 0.135","  142,000","  126,000","  157,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","All",FALSE,"0.167","0.144"," 0.192","   43,000","   30,000","   55,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","All",FALSE,"0.119","0.106"," 0.132","   62,000","   48,000","   76,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All","All",FALSE,"0.216","0.197"," 0.237","    9,000","    5,000","   14,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All","All",FALSE,"0.153","0.137"," 0.170","   24,000","   14,000","   33,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All","All",FALSE,"0.182","0.165"," 0.200","   34,000","   24,000","   43,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All","All",FALSE,"0.214","0.177"," 0.254","   10,000","    4,000","   17,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Nelson Region","All","All","All","All","All","All","All","All","All",FALSE,"0.212","0.177"," 0.250","   10,000","    5,000","   15,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Northland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.167","0.145"," 0.191","   23,000","   14,000","   31,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Otago Region","All","All","All","All","All","All","All","All","All",FALSE,"0.158","0.135"," 0.182","   32,000","   21,000","   43,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Southland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.259","0.217"," 0.305","   23,000","   12,000","   33,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All","All",FALSE,"0.168","0.144"," 0.193","   16,000","    9,000","   23,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Tasman Region","All","All","All","All","All","All","All","All","All",FALSE,"0.138","0.117"," 0.162","    8,000","    4,000","   12,000",NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Waikato Region","All","All","All","All","All","All","All","All","All",FALSE,"0.147","0.132"," 0.163","   59,000","   43,000","   75,000",NA,NA,NA,"None"
