"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.829","0.821"," 0.836","3,459,000","3,427,000","3,492,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.839","0.826"," 0.852","1,224,000","1,142,000","1,307,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.817","0.802"," 0.830","  690,000","  621,000","  758,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.830","0.813"," 0.846","  703,000","  634,000","  772,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.822","0.806"," 0.837","  843,000","  762,000","  923,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.846","0.831"," 0.861","1,091,000","  988,000","1,195,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","All",FALSE,"0.820","0.794"," 0.843","  243,000","  179,000","  307,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","All",FALSE,"0.831","0.810"," 0.851","  500,000","  393,000","  607,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All","All",FALSE,"0.841","0.807"," 0.870","   37,000","   19,000","   56,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All","All",FALSE,"0.815","0.767"," 0.856","  109,000","   65,000","  153,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All","All",FALSE,"0.844","0.815"," 0.870","  187,000","  135,000","  240,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All","All",FALSE,"0.811","0.757"," 0.858","   22,000","    7,000","   37,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","All","All",FALSE,"0.765","0.715"," 0.811","   41,000","   20,000","   62,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.774","0.737"," 0.808","  115,000","   71,000","  159,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","All","All",FALSE,"0.862","0.820"," 0.897","  147,000","   91,000","  203,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.819","0.768"," 0.863","   84,000","   43,000","  126,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All","All",FALSE,"0.829","0.775"," 0.875","   98,000","   55,000","  140,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","All","All","All","All","All",FALSE,"0.684","0.613"," 0.748","   32,000","   13,000","   51,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","All","All",FALSE,"0.812","0.791"," 0.831","  326,000","  235,000","  417,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","All","All",FALSE,"0.827","0.804"," 0.849","  410,000","  322,000","  498,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","All","All",FALSE,"0.725","0.635"," 0.803","   17,000","    5,000","   29,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","Male","All","All","All","All","All","All","All",FALSE,"0.839","0.828"," 0.849","1,719,000","1,696,000","1,741,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","Female","All","All","All","All","All","All","All",FALSE,"0.821","0.811"," 0.830","1,733,000","1,711,000","1,755,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","15-24","All","All","All","All","All","All",FALSE,"0.831","0.806"," 0.853","  537,000","  523,000","  552,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","25-34","All","All","All","All","All","All",FALSE,"0.811","0.792"," 0.829","  604,000","  589,000","  618,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","35-44","All","All","All","All","All","All",FALSE,"0.847","0.830"," 0.862","  579,000","  568,000","  590,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","45-54","All","All","All","All","All","All",FALSE,"0.821","0.805"," 0.837","  530,000","  519,000","  540,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","55-64","All","All","All","All","All","All",FALSE,"0.803","0.786"," 0.820","  497,000","  486,000","  508,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","65-74","All","All","All","All","All","All",FALSE,"0.834","0.815"," 0.853","  397,000","  387,000","  406,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","75+","All","All","All","All","All","All",FALSE,"0.876","0.859"," 0.892","  317,000","  310,000","  323,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.774","0.754"," 0.792","  479,000","  468,000","  491,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.823","0.791"," 0.853","  230,000","  221,000","  239,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","All","All","All","Asian","All","All","All",FALSE,"0.877","0.859"," 0.894","  568,000","  557,000","  580,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","European/Other","All","All",FALSE,"0.822","0.814"," 0.830","2,537,000","2,508,000","2,566,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.854","0.834"," 0.873","  716,000","  697,000","  736,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.846","0.830"," 0.861","  718,000","  699,000","  737,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.831","0.814"," 0.848","  706,000","  690,000","  723,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.811","0.796"," 0.825","  686,000","  670,000","  703,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.798","0.781"," 0.815","  633,000","  616,000","  649,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.839","0.832"," 0.847","3,188,000","3,155,000","3,221,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.717","0.692"," 0.742","  262,000","  245,000","  279,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","Male","All","All","All","All","All","All","All",FALSE,"0.853","0.833"," 0.871","  596,000","  547,000","  646,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","Female","All","All","All","All","All","All","All",FALSE,"0.828","0.810"," 0.845","  626,000","  585,000","  667,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","Male","All","All","All","All","All","All","All",FALSE,"0.821","0.797"," 0.843","  333,000","  296,000","  369,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","Female","All","All","All","All","All","All","All",FALSE,"0.817","0.798"," 0.835","  357,000","  319,000","  395,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","Male","All","All","All","All","All","All","All",FALSE,"0.846","0.824"," 0.865","  354,000","  319,000","  389,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","Female","All","All","All","All","All","All","All",FALSE,"0.819","0.797"," 0.839","  347,000","  310,000","  385,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","Male","All","All","All","All","All","All","All",FALSE,"0.828","0.804"," 0.849","  436,000","  389,000","  482,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","Female","All","All","All","All","All","All","All",FALSE,"0.814","0.794"," 0.833","  403,000","  363,000","  442,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Auckland Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.860","0.839"," 0.879","  537,000","  481,000","  594,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Auckland Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.835","0.815"," 0.855","  552,000","  499,000","  605,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.818","0.781"," 0.851","  119,000","   87,000","  151,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.822","0.790"," 0.851","  124,000","   90,000","  158,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Canterbury Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.850","0.820"," 0.877","  266,000","  206,000","  326,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Canterbury Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.808","0.780"," 0.833","  230,000","  181,000","  280,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Gisborne Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.869","0.818"," 0.911","   15,000","    7,000","   23,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Gisborne Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.822","0.768"," 0.868","   22,000","   12,000","   33,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.808","0.743"," 0.863","   51,000","   29,000","   72,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.826","0.774"," 0.871","   58,000","   34,000","   82,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.883","0.847"," 0.913","   95,000","   67,000","  124,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.807","0.764"," 0.845","   92,000","   67,000","  117,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Marlborough Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.789","0.638"," 0.897","    9,000","    3,000","   16,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Marlborough Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.830","0.697"," 0.921","   12,000","    3,000","   22,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Nelson Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.773","0.689"," 0.844","   22,000","   10,000","   34,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Nelson Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.757","0.694"," 0.812","   19,000","    9,000","   29,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Northland Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.774","0.701"," 0.836","   49,000","   31,000","   66,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Northland Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.774","0.738"," 0.806","   66,000","   39,000","   93,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Otago Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.853","0.790"," 0.903","   74,000","   45,000","  103,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Otago Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.871","0.818"," 0.913","   72,000","   44,000","  101,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Southland Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.804","0.710"," 0.878","   43,000","   21,000","   64,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Southland Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.835","0.765"," 0.891","   42,000","   21,000","   63,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Taranaki Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.820","0.738"," 0.885","   42,000","   23,000","   62,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Taranaki Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.836","0.784"," 0.880","   55,000","   31,000","   79,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Tasman Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.617","0.526"," 0.702","   15,000","    6,000","   23,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Tasman Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.752","0.628"," 0.852","   17,000","    7,000","   28,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Waikato Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.824","0.784"," 0.860","  164,000","  117,000","  211,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Waikato Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.807","0.777"," 0.835","  162,000","  115,000","  208,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Wellington Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.838","0.809"," 0.864","  211,000","  165,000","  256,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Wellington Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.821","0.792"," 0.848","  198,000","  154,000","  243,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","West Coast Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.723","0.634"," 0.801","    7,000","    2,000","   12,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","West Coast Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.726","0.577"," 0.846","   10,000","    2,000","   18,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","15-24","All","All","All","All","All","All",FALSE,"0.853","0.807"," 0.892","  214,000","  190,000","  237,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","25-34","All","All","All","All","All","All",FALSE,"0.815","0.782"," 0.846","  235,000","  210,000","  261,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","35-44","All","All","All","All","All","All",FALSE,"0.846","0.819"," 0.871","  217,000","  195,000","  239,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","45-54","All","All","All","All","All","All",FALSE,"0.841","0.809"," 0.870","  189,000","  169,000","  208,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","55-64","All","All","All","All","All","All",FALSE,"0.816","0.782"," 0.847","  162,000","  146,000","  179,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","65-74","All","All","All","All","All","All",FALSE,"0.847","0.810"," 0.879","  116,000","  104,000","  127,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","75+","All","All","All","All","All","All",FALSE,"0.887","0.836"," 0.927","   91,000","   73,000","  110,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","15-24","All","All","All","All","All","All",FALSE,"0.819","0.781"," 0.854","  108,000","   93,000","  124,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","25-34","All","All","All","All","All","All",FALSE,"0.813","0.772"," 0.849","  109,000","   94,000","  124,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","35-44","All","All","All","All","All","All",FALSE,"0.832","0.792"," 0.867","  105,000","   89,000","  122,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","45-54","All","All","All","All","All","All",FALSE,"0.780","0.732"," 0.822","   98,000","   85,000","  111,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","55-64","All","All","All","All","All","All",FALSE,"0.780","0.735"," 0.820","   92,000","   78,000","  105,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","65-74","All","All","All","All","All","All",FALSE,"0.820","0.781"," 0.854","   86,000","   74,000","   98,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","75+","All","All","All","All","All","All",FALSE,"0.882","0.847"," 0.911","   92,000","   77,000","  107,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","15-24","All","All","All","All","All","All",FALSE,"0.832","0.780"," 0.876","  111,000","   89,000","  133,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","25-34","All","All","All","All","All","All",FALSE,"0.796","0.749"," 0.838","  120,000","  104,000","  136,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","35-44","All","All","All","All","All","All",FALSE,"0.853","0.816"," 0.885","  122,000","  106,000","  139,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","45-54","All","All","All","All","All","All",FALSE,"0.822","0.781"," 0.858","  112,000","   96,000","  129,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","55-64","All","All","All","All","All","All",FALSE,"0.824","0.788"," 0.856","  101,000","   88,000","  114,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","65-74","All","All","All","All","All","All",FALSE,"0.830","0.794"," 0.862","   77,000","   67,000","   87,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","75+","All","All","All","All","All","All",FALSE,"0.883","0.851"," 0.910","   59,000","   50,000","   68,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","15-24","All","All","All","All","All","All",FALSE,"0.798","0.741"," 0.848","  104,000","   85,000","  123,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","25-34","All","All","All","All","All","All",FALSE,"0.813","0.768"," 0.852","  140,000","  116,000","  163,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","35-44","All","All","All","All","All","All",FALSE,"0.854","0.813"," 0.889","  134,000","  115,000","  153,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","45-54","All","All","All","All","All","All",FALSE,"0.825","0.788"," 0.857","  131,000","  113,000","  148,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","55-64","All","All","All","All","All","All",FALSE,"0.791","0.760"," 0.820","  142,000","  125,000","  159,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","65-74","All","All","All","All","All","All",FALSE,"0.836","0.795"," 0.872","  118,000","  103,000","  133,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","75+","All","All","All","All","All","All",FALSE,"0.852","0.802"," 0.893","   74,000","   63,000","   86,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Auckland Region","All","All","15-24","All","All","All","All","All","All",FALSE,"0.861","0.813"," 0.901","  202,000","  176,000","  227,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Auckland Region","All","All","25-34","All","All","All","All","All","All",FALSE,"0.817","0.783"," 0.849","  215,000","  189,000","  241,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Auckland Region","All","All","35-44","All","All","All","All","All","All",FALSE,"0.851","0.822"," 0.877","  200,000","  176,000","  224,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_7up_exclu_no_fam","2021/22","2023/24","All","All","All","Auckland Region","All","All","45-54","All","All","All","All","All","All",FALSE,"0.846","0.811"," 0.877","  166,000","  145,000","  188,000",NA,NA,NA,"None"
