"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Strengths and difficulties questionnaire","sdq_emotion_total","2020/21","2022/23","All","All","All","Tasman Region","All","All","All","All","All","All","All","All",TRUE,"0.050","0.005","0.174",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_emotion_total","2020/21","2022/23","All","All","All","Waikato Region","All","All","All","All","All","All","All","All",TRUE,"0.124","0.088","0.168",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2020/21","2022/23","All","All","All","Wellington Region","All","All","All","All","All","All","All","All",TRUE,"0.131","0.099","0.169",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2020/21","2022/23","All","All","All","West Coast Region","All","All","All","All","All","All","All","All",TRUE,"0.103","0.038","0.213",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","All","All","All","All",TRUE,"0.110","0.086","0.138",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All",TRUE,"0.129","0.096","0.169",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All",TRUE,"0.147","0.101","0.204",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All",TRUE,"0.128","0.061","0.228",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All",TRUE,"0.123","0.063","0.208",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All",TRUE,"0.106","0.074","0.146",NA,NA,NA,NA,NA,NA,"None"
