"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","Bay of Plenty Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.710","0.558","0.833",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","Canterbury Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.503","0.291","0.715",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","Gisborne Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","Hawke's Bay Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.516","0.397","0.635",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","Manawatū-Wanganui Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.530","0.345","0.710",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","Marlborough Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","Nelson Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","Northland Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.407","0.276","0.548",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","Otago Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","Southland Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","Taranaki Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","Tasman Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","Waikato Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.632","0.504","0.748",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","Wellington Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.473","0.393","0.554",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","West Coast Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Auckland Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.415","0.371","0.461",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Bay of Plenty Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.581","0.380","0.764",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Canterbury Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.505","0.290","0.719",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Gisborne Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.414","0.131","0.748",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Hawke's Bay Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.398","0.231","0.585",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Manawatū-Wanganui Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.578","0.435","0.711",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Marlborough Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Nelson Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Northland Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.386","0.209","0.588",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Otago Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Southland Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Taranaki Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Tasman Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Waikato Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.582","0.461","0.697",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","Wellington Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.448","0.365","0.532",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","West Coast Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Auckland Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.383","0.338","0.429",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Bay of Plenty Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.471","0.284","0.664",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Canterbury Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.350","0.221","0.499",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Gisborne Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Hawke's Bay Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.363","0.170","0.594",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Manawatū-Wanganui Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.573","0.433","0.706",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Marlborough Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Nelson Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Northland Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.279","0.081","0.571",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Otago Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Southland Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Taranaki Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Tasman Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Waikato Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.547","0.439","0.652",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","Wellington Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.422","0.334","0.513",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","West Coast Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Auckland Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.337","0.278","0.399",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Bay of Plenty Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.397","0.166","0.667",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Canterbury Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.436","0.238","0.650",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Gisborne Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Hawke's Bay Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.367","0.121","0.678",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Manawatū-Wanganui Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.409","0.199","0.645",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Marlborough Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Nelson Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Northland Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.292","0.062","0.648",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Otago Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Southland Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Taranaki Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Tasman Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Waikato Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.584","0.441","0.718",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","Wellington Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.322","0.241","0.411",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","West Coast Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Auckland Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.336","0.279","0.397",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Bay of Plenty Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.409","0.190","0.658",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Canterbury Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.464","0.210","0.733",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Gisborne Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Hawke's Bay Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Manawatū-Wanganui Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Marlborough Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Nelson Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Northland Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Otago Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Southland Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Taranaki Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Tasman Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Waikato Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.522","0.367","0.674",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","Wellington Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.236","0.155","0.335",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","West Coast Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.290","0.234","0.351",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.416","0.277","0.566",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.487","0.240","0.739",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.185","0.048","0.425",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.397","0.176","0.654",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","Pacific","All","All","All",TRUE,"0.210","0.115","0.336",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","Pacific","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Physical punishment","kid_parent_belief_phy_punish","2015/16","2017/18","All","All","All","All","Rural","All","All","All","Pacific","All","All","All",TRUE,"0.460","0.343","0.581",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2015/16","2017/18","All","All","All","All","U1","All","All","All","Pacific","All","All","All",TRUE,"0.478","0.444","0.512",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2015/16","2017/18","All","All","All","All","U2","All","All","All","Pacific","All","All","All",TRUE,"0.602","0.527","0.674",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","All","Rural","All","All","All","Pacific","All","All","All",TRUE,"0.477","0.372","0.582",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","All","U1","All","All","All","Pacific","All","All","All",TRUE,"0.465","0.430","0.499",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","All","All","All","All","U2","All","All","All","Pacific","All","All","All",TRUE,"0.531","0.460","0.601",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","All","Rural","All","All","All","Pacific","All","All","All",TRUE,"0.475","0.363","0.590",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","All","U1","All","All","All","Pacific","All","All","All",TRUE,"0.432","0.394","0.470",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","All","All","All","All","U2","All","All","All","Pacific","All","All","All",TRUE,"0.515","0.431","0.599",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","All","Rural","All","All","All","Pacific","All","All","All",TRUE,"0.496","0.371","0.621",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","All","U1","All","All","All","Pacific","All","All","All",TRUE,"0.379","0.343","0.416",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","All","All","All","All","U2","All","All","All","Pacific","All","All","All",TRUE,"0.516","0.435","0.597",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","All","Rural","All","All","All","Pacific","All","All","All",TRUE,"0.485","0.362","0.610",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","All","U1","All","All","All","Pacific","All","All","All",TRUE,"0.340","0.293","0.390",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2019/20","2021/22","All","All","All","All","U2","All","All","All","Pacific","All","All","All",TRUE,"0.483","0.369","0.598",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","All","Rural","All","All","All","Pacific","All","All","All",TRUE,"0.358","0.226","0.508",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","All","U1","All","All","All","Pacific","All","All","All",TRUE,"0.334","0.282","0.388",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2020/21","2022/23","All","All","All","All","U2","All","All","All","Pacific","All","All","All",TRUE,"0.389","0.288","0.497",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","All","Rural","All","All","All","Pacific","All","All","All",TRUE,"0.248","0.150","0.369",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","All","U1","All","All","All","Pacific","All","All","All",TRUE,"0.298","0.246","0.355",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2021/22","2023/24","All","All","All","All","U2","All","All","All","Pacific","All","All","All",TRUE,"0.350","0.251","0.461",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2015/16","2017/18","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.319","0.275","0.365",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2015/16","2017/18","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.361","0.313","0.411",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2015/16","2017/18","Central | Te Ikaroa","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.315","0.248","0.389",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2015/16","2017/18","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.327","0.245","0.417",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.311","0.265","0.359",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.386","0.309","0.468",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","Central | Te Ikaroa","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.316","0.251","0.387",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2016/17","2018/19","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.321","0.244","0.406",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.274","0.229","0.322",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.400","0.326","0.478",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","Central | Te Ikaroa","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.294","0.235","0.359",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2017/18","2019/20","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.291","0.213","0.380",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.241","0.203","0.282",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.416","0.339","0.496",NA,NA,NA,NA,NA,NA,"None"
"Physical punishment","kid_parent_belief_phy_punish","2018/19","2020/21","Central | Te Ikaroa","All","All","All","All","All","All","All","All","Asian","All","All",TRUE,"0.274","0.211","0.343",NA,NA,NA,NA,NA,NA,"None"
